t_wall_s,step,obs_id,x_m,y_m,vx_mps,vy_mps,speed_mps,course_deg,radius_m
142.283,1403,2,594.030,949.860,0.100,6.200,6.201,89.076,16.000
142.283,1403,3,485.970,106.260,-0.100,-5.800,5.801,269.012,16.000
142.384,1404,0,894.320,214.040,5.800,0.100,5.801,0.988,16.000
142.384,1404,1,350.320,255.960,-4.200,-0.100,4.201,181.364,14.000
142.384,1404,2,594.040,950.480,0.100,6.200,6.201,89.076,16.000
142.384,1404,3,485.960,105.680,-0.100,-5.800,5.801,269.012,16.000
142.486,1405,0,894.900,214.050,5.800,0.100,5.801,0.988,16.000
142.486,1405,1,349.900,255.950,-4.200,-0.100,4.201,181.364,14.000
142.486,1405,2,594.050,951.100,0.100,6.200,6.201,89.076,16.000
142.486,1405,3,485.950,105.100,-0.100,-5.800,5.801,269.012,16.000
142.586,1406,0,895.480,214.060,5.800,0.100,5.801,0.988,16.000
142.586,1406,1,349.480,255.940,-4.200,-0.100,4.201,181.364,14.000
142.586,1406,2,594.060,951.720,0.100,6.200,6.201,89.076,16.000
142.586,1406,3,485.940,104.520,-0.100,-5.800,5.801,269.012,16.000
142.688,1407,0,896.060,214.070,5.800,0.100,5.801,0.988,16.000
142.688,1407,1,349.060,255.930,-4.200,-0.100,4.201,181.364,14.000
142.688,1407,2,594.070,952.340,0.100,6.200,6.201,89.076,16.000
142.688,1407,3,485.930,103.940,-0.100,-5.800,5.801,269.012,16.000
142.789,1408,0,896.640,214.080,5.800,0.100,5.801,0.988,16.000
142.789,1408,1,348.640,255.920,-4.200,-0.100,4.201,181.364,14.000
142.789,1408,2,594.080,952.960,0.100,6.200,6.201,89.076,16.000
142.789,1408,3,485.920,103.360,-0.100,-5.800,5.801,269.012,16.000
142.889,1409,0,897.220,214.090,5.800,0.100,5.801,0.988,16.000
142.889,1409,1,348.220,255.910,-4.200,-0.100,4.201,181.364,14.000
142.889,1409,2,594.090,953.580,0.100,6.200,6.201,89.076,16.000
142.889,1409,3,485.910,102.780,-0.100,-5.800,5.801,269.012,16.000
142.991,1410,0,897.800,214.100,5.800,0.100,5.801,0.988,16.000
142.991,1410,1,347.800,255.900,-4.200,-0.100,4.201,181.364,14.000
142.991,1410,2,594.100,954.200,0.100,6.200,6.201,89.076,16.000
142.991,1410,3,485.900,102.200,-0.100,-5.800,5.801,269.012,16.000
143.091,1411,0,898.380,214.110,5.800,0.100,5.801,0.988,16.000
143.091,1411,1,347.380,255.890,-4.200,-0.100,4.201,181.364,14.000
143.091,1411,2,594.110,954.820,0.100,6.200,6.201,89.076,16.000
143.091,1411,3,485.890,101.620,-0.100,-5.800,5.801,269.012,16.000
143.191,1412,0,898.960,214.120,5.800,0.100,5.801,0.988,16.000
143.191,1412,1,346.960,255.880,-4.200,-0.100,4.201,181.364,14.000
143.191,1412,2,594.120,955.440,0.100,6.200,6.201,89.076,16.000
143.191,1412,3,485.880,101.040,-0.100,-5.800,5.801,269.012,16.000
143.292,1413,0,899.540,214.130,5.800,0.100,5.801,0.988,16.000
143.292,1413,1,346.540,255.870,-4.200,-0.100,4.201,181.364,14.000
143.292,1413,2,594.130,956.060,0.100,6.200,6.201,89.076,16.000
143.292,1413,3,485.870,100.460,-0.100,-5.800,5.801,269.012,16.000
143.393,1414,0,900.120,214.140,5.800,0.100,5.801,0.988,16.000
143.393,1414,1,346.120,255.860,-4.200,-0.100,4.201,181.364,14.000
143.393,1414,2,594.140,956.680,0.100,6.200,6.201,89.076,16.000
143.393,1414,3,485.860,99.880,-0.100,-5.800,5.801,269.012,16.000
143.494,1415,0,900.700,214.150,5.800,0.100,5.801,0.988,16.000
143.494,1415,1,345.700,255.850,-4.200,-0.100,4.201,181.364,14.000
143.494,1415,2,594.150,957.300,0.100,6.200,6.201,89.076,16.000
143.494,1415,3,485.850,99.300,-0.100,-5.800,5.801,269.012,16.000
143.598,1416,0,901.280,214.160,5.800,0.100,5.801,0.988,16.000
143.598,1416,1,345.280,255.840,-4.200,-0.100,4.201,181.364,14.000
143.598,1416,2,594.160,957.920,0.100,6.200,6.201,89.076,16.000
143.598,1416,3,485.840,98.720,-0.100,-5.800,5.801,269.012,16.000
143.697,1417,0,901.860,214.170,5.800,0.100,5.801,0.988,16.000
143.697,1417,1,344.860,255.830,-4.200,-0.100,4.201,181.364,14.000
143.697,1417,2,594.170,958.540,0.100,6.200,6.201,89.076,16.000
143.697,1417,3,485.830,98.140,-0.100,-5.800,5.801,269.012,16.000
143.797,1418,0,902.440,214.180,5.800,0.100,5.801,0.988,16.000
143.797,1418,1,344.440,255.820,-4.200,-0.100,4.201,181.364,14.000
143.797,1418,2,594.180,959.160,0.100,6.200,6.201,89.076,16.000
143.797,1418,3,485.820,97.560,-0.100,-5.800,5.801,269.012,16.000
143.899,1419,0,903.020,214.190,5.800,0.100,5.801,0.988,16.000
143.899,1419,1,344.020,255.810,-4.200,-0.100,4.201,181.364,14.000
143.899,1419,2,594.190,959.780,0.100,6.200,6.201,89.076,16.000
143.899,1419,3,485.810,96.980,-0.100,-5.800,5.801,269.012,16.000
144.000,1420,0,903.600,214.200,5.800,0.100,5.801,0.988,16.000
144.000,1420,1,343.600,255.800,-4.200,-0.100,4.201,181.364,14.000
144.000,1420,2,594.200,960.400,0.100,6.200,6.201,89.076,16.000
144.000,1420,3,485.800,96.400,-0.100,-5.800,5.801,269.012,16.000
144.101,1421,0,904.180,214.210,5.800,0.100,5.801,0.988,16.000
144.101,1421,1,343.180,255.790,-4.200,-0.100,4.201,181.364,14.000
144.101,1421,2,594.210,961.020,0.100,6.200,6.201,89.076,16.000
144.101,1421,3,485.790,95.820,-0.100,-5.800,5.801,269.012,16.000
144.202,1422,0,904.760,214.220,5.800,0.100,5.801,0.988,16.000
144.202,1422,1,342.760,255.780,-4.200,-0.100,4.201,181.364,14.000
144.202,1422,2,594.220,961.640,0.100,6.200,6.201,89.076,16.000
144.202,1422,3,485.780,95.240,-0.100,-5.800,5.801,269.012,16.000
144.303,1423,0,905.340,214.230,5.800,0.100,5.801,0.988,16.000
144.303,1423,1,342.340,255.770,-4.200,-0.100,4.201,181.364,14.000
144.303,1423,2,594.230,962.260,0.100,6.200,6.201,89.076,16.000
144.303,1423,3,485.770,94.660,-0.100,-5.800,5.801,269.012,16.000
144.404,1424,0,905.920,214.240,5.800,0.100,5.801,0.988,16.000
144.404,1424,1,341.920,255.760,-4.200,-0.100,4.201,181.364,14.000
144.404,1424,2,594.240,962.880,0.100,6.200,6.201,89.076,16.000
144.404,1424,3,485.760,94.080,-0.100,-5.800,5.801,269.012,16.000
144.505,1425,0,906.500,214.250,5.800,0.100,5.801,0.988,16.000
144.505,1425,1,341.500,255.750,-4.200,-0.100,4.201,181.364,14.000
144.505,1425,2,594.250,963.500,0.100,6.200,6.201,89.076,16.000
144.505,1425,3,485.750,93.500,-0.100,-5.800,5.801,269.012,16.000
144.606,1426,0,907.080,214.260,5.800,0.100,5.801,0.988,16.000
144.606,1426,1,341.080,255.740,-4.200,-0.100,4.201,181.364,14.000
144.606,1426,2,594.260,964.120,0.100,6.200,6.201,89.076,16.000
144.606,1426,3,485.740,92.920,-0.100,-5.800,5.801,269.012,16.000
144.706,1427,0,907.660,214.270,5.800,0.100,5.801,0.988,16.000
144.706,1427,1,340.660,255.730,-4.200,-0.100,4.201,181.364,14.000
144.706,1427,2,594.270,964.740,0.100,6.200,6.201,89.076,16.000
144.706,1427,3,485.730,92.340,-0.100,-5.800,5.801,269.012,16.000
144.806,1428,0,908.240,214.280,5.800,0.100,5.801,0.988,16.000
144.806,1428,1,340.240,255.720,-4.200,-0.100,4.201,181.364,14.000
144.806,1428,2,594.280,965.360,0.100,6.200,6.201,89.076,16.000
144.806,1428,3,485.720,91.760,-0.100,-5.800,5.801,269.012,16.000
144.908,1429,0,908.820,214.290,5.800,0.100,5.801,0.988,16.000
144.908,1429,1,339.820,255.710,-4.200,-0.100,4.201,181.364,14.000
144.908,1429,2,594.290,965.980,0.100,6.200,6.201,89.076,16.000
144.908,1429,3,485.710,91.180,-0.100,-5.800,5.801,269.012,16.000
145.009,1430,0,909.400,214.300,5.800,0.100,5.801,0.988,16.000
145.009,1430,1,339.400,255.700,-4.200,-0.100,4.201,181.364,14.000
145.009,1430,2,594.300,966.600,0.100,6.200,6.201,89.076,16.000
145.009,1430,3,485.700,90.600,-0.100,-5.800,5.801,269.012,16.000
145.110,1431,0,909.980,214.310,5.800,0.100,5.801,0.988,16.000
145.110,1431,1,338.980,255.690,-4.200,-0.100,4.201,181.364,14.000
145.110,1431,2,594.310,967.220,0.100,6.200,6.201,89.076,16.000
145.110,1431,3,485.690,90.020,-0.100,-5.800,5.801,269.012,16.000
145.211,1432,0,910.560,214.320,5.800,0.100,5.801,0.988,16.000
145.211,1432,1,338.560,255.680,-4.200,-0.100,4.201,181.364,14.000
145.211,1432,2,594.320,967.840,0.100,6.200,6.201,89.076,16.000
145.211,1432,3,485.680,89.440,-0.100,-5.800,5.801,269.012,16.000
145.311,1433,0,911.140,214.330,5.800,0.100,5.801,0.988,16.000
145.311,1433,1,338.140,255.670,-4.200,-0.100,4.201,181.364,14.000
145.311,1433,2,594.330,968.460,0.100,6.200,6.201,89.076,16.000
145.311,1433,3,485.670,88.860,-0.100,-5.800,5.801,269.012,16.000
145.411,1434,0,911.720,214.340,5.800,0.100,5.801,0.988,16.000
145.411,1434,1,337.720,255.660,-4.200,-0.100,4.201,181.364,14.000
145.411,1434,2,594.340,969.080,0.100,6.200,6.201,89.076,16.000
145.411,1434,3,485.660,88.280,-0.100,-5.800,5.801,269.012,16.000
145.513,1435,0,912.300,214.350,5.800,0.100,5.801,0.988,16.000
145.513,1435,1,337.300,255.650,-4.200,-0.100,4.201,181.364,14.000
145.513,1435,2,594.350,969.700,0.100,6.200,6.201,89.076,16.000
145.513,1435,3,485.650,87.700,-0.100,-5.800,5.801,269.012,16.000
145.613,1436,0,912.880,214.360,5.800,0.100,5.801,0.988,16.000
145.613,1436,1,336.880,255.640,-4.200,-0.100,4.201,181.364,14.000
145.613,1436,2,594.360,970.320,0.100,6.200,6.201,89.076,16.000
145.613,1436,3,485.640,87.120,-0.100,-5.800,5.801,269.012,16.000
145.714,1437,0,913.460,214.370,5.800,0.100,5.801,0.988,16.000
145.714,1437,1,336.460,255.630,-4.200,-0.100,4.201,181.364,14.000
145.714,1437,2,594.370,970.940,0.100,6.200,6.201,89.076,16.000
145.714,1437,3,485.630,86.540,-0.100,-5.800,5.801,269.012,16.000
145.815,1438,0,914.040,214.380,5.800,0.100,5.801,0.988,16.000
145.815,1438,1,336.040,255.620,-4.200,-0.100,4.201,181.364,14.000
145.815,1438,2,594.380,971.560,0.100,6.200,6.201,89.076,16.000
145.815,1438,3,485.620,85.960,-0.100,-5.800,5.801,269.012,16.000
145.916,1439,0,914.620,214.390,5.800,0.100,5.801,0.988,16.000
145.916,1439,1,335.620,255.610,-4.200,-0.100,4.201,181.364,14.000
145.916,1439,2,594.390,972.180,0.100,6.200,6.201,89.076,16.000
145.916,1439,3,485.610,85.380,-0.100,-5.800,5.801,269.012,16.000
146.017,1440,0,915.200,214.400,5.800,0.100,5.801,0.988,16.000
146.017,1440,1,335.200,255.600,-4.200,-0.100,4.201,181.364,14.000
146.017,1440,2,594.400,972.800,0.100,6.200,6.201,89.076,16.000
146.017,1440,3,485.600,84.800,-0.100,-5.800,5.801,269.012,16.000
146.118,1441,0,915.780,214.410,5.800,0.100,5.801,0.988,16.000
146.118,1441,1,334.780,255.590,-4.200,-0.100,4.201,181.364,14.000
146.118,1441,2,594.410,973.420,0.100,6.200,6.201,89.076,16.000
146.118,1441,3,485.590,84.220,-0.100,-5.800,5.801,269.012,16.000
146.219,1442,0,916.360,214.420,5.800,0.100,5.801,0.988,16.000
146.219,1442,1,334.360,255.580,-4.200,-0.100,4.201,181.364,14.000
146.219,1442,2,594.420,974.040,0.100,6.200,6.201,89.076,16.000
146.219,1442,3,485.580,83.640,-0.100,-5.800,5.801,269.012,16.000
146.320,1443,0,916.940,214.430,5.800,0.100,5.801,0.988,16.000
146.320,1443,1,333.940,255.570,-4.200,-0.100,4.201,181.364,14.000
146.320,1443,2,594.430,974.660,0.100,6.200,6.201,89.076,16.000
146.320,1443,3,485.570,83.060,-0.100,-5.800,5.801,269.012,16.000
146.421,1444,0,917.520,214.440,5.800,0.100,5.801,0.988,16.000
146.421,1444,1,333.520,255.560,-4.200,-0.100,4.201,181.364,14.000
146.421,1444,2,594.440,975.280,0.100,6.200,6.201,89.076,16.000
146.421,1444,3,485.560,82.480,-0.100,-5.800,5.801,269.012,16.000
146.522,1445,0,918.100,214.450,5.800,0.100,5.801,0.988,16.000
146.522,1445,1,333.100,255.550,-4.200,-0.100,4.201,181.364,14.000
146.522,1445,2,594.450,975.900,0.100,6.200,6.201,89.076,16.000
146.522,1445,3,485.550,81.900,-0.100,-5.800,5.801,269.012,16.000
146.623,1446,0,918.680,214.460,5.800,0.100,5.801,0.988,16.000
146.623,1446,1,332.680,255.540,-4.200,-0.100,4.201,181.364,14.000
146.623,1446,2,594.460,976.520,0.100,6.200,6.201,89.076,16.000
146.623,1446,3,485.540,81.320,-0.100,-5.800,5.801,269.012,16.000
146.723,1447,0,919.260,214.470,5.800,0.100,5.801,0.988,16.000
146.723,1447,1,332.260,255.530,-4.200,-0.100,4.201,181.364,14.000
146.723,1447,2,594.470,977.140,0.100,6.200,6.201,89.076,16.000
146.723,1447,3,485.530,80.740,-0.100,-5.800,5.801,269.012,16.000
146.824,1448,0,919.840,214.480,5.800,0.100,5.801,0.988,16.000
146.824,1448,1,331.840,255.520,-4.200,-0.100,4.201,181.364,14.000
146.824,1448,2,594.480,977.760,0.100,6.200,6.201,89.076,16.000
146.824,1448,3,485.520,80.160,-0.100,-5.800,5.801,269.012,16.000
146.925,1449,0,920.420,214.490,5.800,0.100,5.801,0.988,16.000
146.925,1449,1,331.420,255.510,-4.200,-0.100,4.201,181.364,14.000
146.925,1449,2,594.490,978.380,0.100,6.200,6.201,89.076,16.000
146.925,1449,3,485.510,79.580,-0.100,-5.800,5.801,269.012,16.000
147.026,1450,0,921.000,214.500,5.800,0.100,5.801,0.988,16.000
147.026,1450,1,331.000,255.500,-4.200,-0.100,4.201,181.364,14.000
147.026,1450,2,594.500,979.000,0.100,6.200,6.201,89.076,16.000
147.026,1450,3,485.500,79.000,-0.100,-5.800,5.801,269.012,16.000
147.127,1451,0,921.580,214.510,5.800,0.100,5.801,0.988,16.000
147.127,1451,1,330.580,255.490,-4.200,-0.100,4.201,181.364,14.000
147.127,1451,2,594.510,979.620,0.100,6.200,6.201,89.076,16.000
147.127,1451,3,485.490,78.420,-0.100,-5.800,5.801,269.012,16.000
147.228,1452,0,922.160,214.520,5.800,0.100,5.801,0.988,16.000
147.228,1452,1,330.160,255.480,-4.200,-0.100,4.201,181.364,14.000
147.228,1452,2,594.520,980.240,0.100,6.200,6.201,89.076,16.000
147.228,1452,3,485.480,77.840,-0.100,-5.800,5.801,269.012,16.000
147.328,1453,0,922.740,214.530,5.800,0.100,5.801,0.988,16.000
147.328,1453,1,329.740,255.470,-4.200,-0.100,4.201,181.364,14.000
147.328,1453,2,594.530,980.860,0.100,6.200,6.201,89.076,16.000
147.328,1453,3,485.470,77.260,-0.100,-5.800,5.801,269.012,16.000
147.429,1454,0,923.320,214.540,5.800,0.100,5.801,0.988,16.000
147.429,1454,1,329.320,255.460,-4.200,-0.100,4.201,181.364,14.000
147.429,1454,2,594.540,981.480,0.100,6.200,6.201,89.076,16.000
147.429,1454,3,485.460,76.680,-0.100,-5.800,5.801,269.012,16.000
147.529,1455,0,923.900,214.550,5.800,0.100,5.801,0.988,16.000
147.529,1455,1,328.900,255.450,-4.200,-0.100,4.201,181.364,14.000
147.529,1455,2,594.550,982.100,0.100,6.200,6.201,89.076,16.000
147.529,1455,3,485.450,76.100,-0.100,-5.800,5.801,269.012,16.000
147.631,1456,0,924.480,214.560,5.800,0.100,5.801,0.988,16.000
147.631,1456,1,328.480,255.440,-4.200,-0.100,4.201,181.364,14.000
147.631,1456,2,594.560,982.720,0.100,6.200,6.201,89.076,16.000
147.631,1456,3,485.440,75.520,-0.100,-5.800,5.801,269.012,16.000
147.732,1457,0,925.060,214.570,5.800,0.100,5.801,0.988,16.000
147.732,1457,1,328.060,255.430,-4.200,-0.100,4.201,181.364,14.000
147.732,1457,2,594.570,983.340,0.100,6.200,6.201,89.076,16.000
147.732,1457,3,485.430,74.940,-0.100,-5.800,5.801,269.012,16.000
147.832,1458,0,925.640,214.580,5.800,0.100,5.801,0.988,16.000
147.832,1458,1,327.640,255.420,-4.200,-0.100,4.201,181.364,14.000
147.832,1458,2,594.580,983.960,0.100,6.200,6.201,89.076,16.000
147.832,1458,3,485.420,74.360,-0.100,-5.800,5.801,269.012,16.000
147.933,1459,0,926.220,214.590,5.800,0.100,5.801,0.988,16.000
147.933,1459,1,327.220,255.410,-4.200,-0.100,4.201,181.364,14.000
147.933,1459,2,594.590,984.580,0.100,6.200,6.201,89.076,16.000
147.933,1459,3,485.410,73.780,-0.100,-5.800,5.801,269.012,16.000
148.034,1460,0,926.800,214.600,5.800,0.100,5.801,0.988,16.000
148.034,1460,1,326.800,255.400,-4.200,-0.100,4.201,181.364,14.000
148.034,1460,2,594.600,985.200,0.100,6.200,6.201,89.076,16.000
148.034,1460,3,485.400,73.200,-0.100,-5.800,5.801,269.012,16.000
148.135,1461,0,927.380,214.610,5.800,0.100,5.801,0.988,16.000
148.135,1461,1,326.380,255.390,-4.200,-0.100,4.201,181.364,14.000
148.135,1461,2,594.610,985.820,0.100,6.200,6.201,89.076,16.000
148.135,1461,3,485.390,72.620,-0.100,-5.800,5.801,269.012,16.000
148.236,1462,0,927.960,214.620,5.800,0.100,5.801,0.988,16.000
148.236,1462,1,325.960,255.380,-4.200,-0.100,4.201,181.364,14.000
148.236,1462,2,594.620,986.440,0.100,6.200,6.201,89.076,16.000
148.236,1462,3,485.380,72.040,-0.100,-5.800,5.801,269.012,16.000
148.337,1463,0,928.540,214.630,5.800,0.100,5.801,0.988,16.000
148.337,1463,1,325.540,255.370,-4.200,-0.100,4.201,181.364,14.000
148.337,1463,2,594.630,987.060,0.100,6.200,6.201,89.076,16.000
148.337,1463,3,485.370,71.460,-0.100,-5.800,5.801,269.012,16.000
148.439,1464,0,929.120,214.640,5.800,0.100,5.801,0.988,16.000
148.439,1464,1,325.120,255.360,-4.200,-0.100,4.201,181.364,14.000
148.439,1464,2,594.640,987.680,0.100,6.200,6.201,89.076,16.000
148.439,1464,3,485.360,70.880,-0.100,-5.800,5.801,269.012,16.000
148.539,1465,0,929.700,214.650,5.800,0.100,5.801,0.988,16.000
148.539,1465,1,324.700,255.350,-4.200,-0.100,4.201,181.364,14.000
148.539,1465,2,594.650,988.300,0.100,6.200,6.201,89.076,16.000
148.539,1465,3,485.350,70.300,-0.100,-5.800,5.801,269.012,16.000
148.640,1466,0,930.280,214.660,5.800,0.100,5.801,0.988,16.000
148.640,1466,1,324.280,255.340,-4.200,-0.100,4.201,181.364,14.000
148.640,1466,2,594.660,988.920,0.100,6.200,6.201,89.076,16.000
148.640,1466,3,485.340,69.720,-0.100,-5.800,5.801,269.012,16.000
148.741,1467,0,930.860,214.670,5.800,0.100,5.801,0.988,16.000
148.741,1467,1,323.860,255.330,-4.200,-0.100,4.201,181.364,14.000
148.741,1467,2,594.670,989.540,0.100,6.200,6.201,89.076,16.000
148.741,1467,3,485.330,69.140,-0.100,-5.800,5.801,269.012,16.000
148.842,1468,0,931.440,214.680,5.800,0.100,5.801,0.988,16.000
148.842,1468,1,323.440,255.320,-4.200,-0.100,4.201,181.364,14.000
148.842,1468,2,594.680,990.160,0.100,6.200,6.201,89.076,16.000
148.842,1468,3,485.320,68.560,-0.100,-5.800,5.801,269.012,16.000
148.942,1469,0,932.020,214.690,5.800,0.100,5.801,0.988,16.000
148.942,1469,1,323.020,255.310,-4.200,-0.100,4.201,181.364,14.000
148.942,1469,2,594.690,990.780,0.100,6.200,6.201,89.076,16.000
148.942,1469,3,485.310,67.980,-0.100,-5.800,5.801,269.012,16.000
149.042,1470,0,932.600,214.700,5.800,0.100,5.801,0.988,16.000
149.042,1470,1,322.600,255.300,-4.200,-0.100,4.201,181.364,14.000
149.042,1470,2,594.700,991.400,0.100,6.200,6.201,89.076,16.000
149.042,1470,3,485.300,67.400,-0.100,-5.800,5.801,269.012,16.000
149.143,1471,0,933.180,214.710,5.800,0.100,5.801,0.988,16.000
149.143,1471,1,322.180,255.290,-4.200,-0.100,4.201,181.364,14.000
149.143,1471,2,594.710,992.020,0.100,6.200,6.201,89.076,16.000
149.143,1471,3,485.290,66.820,-0.100,-5.800,5.801,269.012,16.000
149.244,1472,0,933.760,214.720,5.800,0.100,5.801,0.988,16.000
149.244,1472,1,321.760,255.280,-4.200,-0.100,4.201,181.364,14.000
149.244,1472,2,594.720,992.640,0.100,6.200,6.201,89.076,16.000
149.244,1472,3,485.280,66.240,-0.100,-5.800,5.801,269.012,16.000
149.345,1473,0,934.340,214.730,5.800,0.100,5.801,0.988,16.000
149.345,1473,1,321.340,255.270,-4.200,-0.100,4.201,181.364,14.000
149.345,1473,2,594.730,993.260,0.100,6.200,6.201,89.076,16.000
149.345,1473,3,485.270,65.660,-0.100,-5.800,5.801,269.012,16.000
149.446,1474,0,934.920,214.740,5.800,0.100,5.801,0.988,16.000
149.446,1474,1,320.920,255.260,-4.200,-0.100,4.201,181.364,14.000
149.446,1474,2,594.740,993.880,0.100,6.200,6.201,89.076,16.000
149.446,1474,3,485.260,65.080,-0.100,-5.800,5.801,269.012,16.000
149.547,1475,0,935.500,214.750,5.800,0.100,5.801,0.988,16.000
149.547,1475,1,320.500,255.250,-4.200,-0.100,4.201,181.364,14.000
149.547,1475,2,594.750,994.500,0.100,6.200,6.201,89.076,16.000
149.547,1475,3,485.250,64.500,-0.100,-5.800,5.801,269.012,16.000
149.648,1476,0,936.080,214.760,5.800,0.100,5.801,0.988,16.000
149.648,1476,1,320.080,255.240,-4.200,-0.100,4.201,181.364,14.000
149.648,1476,2,594.760,995.120,0.100,6.200,6.201,89.076,16.000
149.648,1476,3,485.240,63.920,-0.100,-5.800,5.801,269.012,16.000
149.749,1477,0,936.660,214.770,5.800,0.100,5.801,0.988,16.000
149.749,1477,1,319.660,255.230,-4.200,-0.100,4.201,181.364,14.000
149.749,1477,2,594.770,995.740,0.100,6.200,6.201,89.076,16.000
149.749,1477,3,485.230,63.340,-0.100,-5.800,5.801,269.012,16.000
149.850,1478,0,937.240,214.780,5.800,0.100,5.801,0.988,16.000
149.850,1478,1,319.240,255.220,-4.200,-0.100,4.201,181.364,14.000
149.850,1478,2,594.780,996.360,0.100,6.200,6.201,89.076,16.000
149.850,1478,3,485.220,62.760,-0.100,-5.800,5.801,269.012,16.000
149.951,1479,0,937.820,214.790,5.800,0.100,5.801,0.988,16.000
149.951,1479,1,318.820,255.210,-4.200,-0.100,4.201,181.364,14.000
149.951,1479,2,594.790,996.980,0.100,6.200,6.201,89.076,16.000
149.951,1479,3,485.210,62.180,-0.100,-5.800,5.801,269.012,16.000
150.051,1480,0,938.400,214.800,5.800,0.100,5.801,0.988,16.000
150.051,1480,1,318.400,255.200,-4.200,-0.100,4.201,181.364,14.000
150.051,1480,2,594.800,997.600,0.100,6.200,6.201,89.076,16.000
150.051,1480,3,485.200,61.600,-0.100,-5.800,5.801,269.012,16.000
150.152,1481,0,938.980,214.810,5.800,0.100,5.801,0.988,16.000
150.152,1481,1,317.980,255.190,-4.200,-0.100,4.201,181.364,14.000
150.152,1481,2,594.810,998.220,0.100,6.200,6.201,89.076,16.000
150.152,1481,3,485.190,61.020,-0.100,-5.800,5.801,269.012,16.000
150.252,1482,0,939.560,214.820,5.800,0.100,5.801,0.988,16.000
150.252,1482,1,317.560,255.180,-4.200,-0.100,4.201,181.364,14.000
150.252,1482,2,594.820,998.840,0.100,6.200,6.201,89.076,16.000
150.252,1482,3,485.180,60.440,-0.100,-5.800,5.801,269.012,16.000
150.353,1483,0,940.140,214.830,5.800,0.100,5.801,0.988,16.000
150.353,1483,1,317.140,255.170,-4.200,-0.100,4.201,181.364,14.000
150.353,1483,2,594.830,999.460,0.100,6.200,6.201,89.076,16.000
150.353,1483,3,485.170,59.860,-0.100,-5.800,5.801,269.012,16.000
150.454,1484,0,940.720,214.840,5.800,0.100,5.801,0.988,16.000
150.454,1484,1,316.720,255.160,-4.200,-0.100,4.201,181.364,14.000
150.454,1484,2,594.840,1000.080,0.100,6.200,6.201,89.076,16.000
150.454,1484,3,485.160,59.280,-0.100,-5.800,5.801,269.012,16.000
150.554,1485,0,941.300,214.850,5.800,0.100,5.801,0.988,16.000
150.554,1485,1,316.300,255.150,-4.200,-0.100,4.201,181.364,14.000
150.554,1485,2,594.850,1000.700,0.100,6.200,6.201,89.076,16.000
150.554,1485,3,485.150,58.700,-0.100,-5.800,5.801,269.012,16.000
150.655,1486,0,941.880,214.860,5.800,0.100,5.801,0.988,16.000
150.655,1486,1,315.880,255.140,-4.200,-0.100,4.201,181.364,14.000
150.655,1486,2,594.860,1001.320,0.100,6.200,6.201,89.076,16.000
150.655,1486,3,485.140,58.120,-0.100,-5.800,5.801,269.012,16.000
150.756,1487,0,942.460,214.870,5.800,0.100,5.801,0.988,16.000
150.756,1487,1,315.460,255.130,-4.200,-0.100,4.201,181.364,14.000
150.756,1487,2,594.870,1001.940,0.100,6.200,6.201,89.076,16.000
150.756,1487,3,485.130,57.540,-0.100,-5.800,5.801,269.012,16.000
150.856,1488,0,943.040,214.880,5.800,0.100,5.801,0.988,16.000
150.856,1488,1,315.040,255.120,-4.200,-0.100,4.201,181.364,14.000
150.856,1488,2,594.880,1002.560,0.100,6.200,6.201,89.076,16.000
150.856,1488,3,485.120,56.960,-0.100,-5.800,5.801,269.012,16.000
150.957,1489,0,943.620,214.890,5.800,0.100,5.801,0.988,16.000
150.957,1489,1,314.620,255.110,-4.200,-0.100,4.201,181.364,14.000
150.957,1489,2,594.890,1003.180,0.100,6.200,6.201,89.076,16.000
150.957,1489,3,485.110,56.380,-0.100,-5.800,5.801,269.012,16.000
151.059,1490,0,944.200,214.900,5.800,0.100,5.801,0.988,16.000
151.059,1490,1,314.200,255.100,-4.200,-0.100,4.201,181.364,14.000
151.059,1490,2,594.900,1003.800,0.100,6.200,6.201,89.076,16.000
151.059,1490,3,485.100,55.800,-0.100,-5.800,5.801,269.012,16.000
151.160,1491,0,944.780,214.910,5.800,0.100,5.801,0.988,16.000
151.160,1491,1,313.780,255.090,-4.200,-0.100,4.201,181.364,14.000
151.160,1491,2,594.910,1004.420,0.100,6.200,6.201,89.076,16.000
151.160,1491,3,485.090,55.220,-0.100,-5.800,5.801,269.012,16.000
151.260,1492,0,945.360,214.920,5.800,0.100,5.801,0.988,16.000
151.260,1492,1,313.360,255.080,-4.200,-0.100,4.201,181.364,14.000
151.260,1492,2,594.920,1005.040,0.100,6.200,6.201,89.076,16.000
151.260,1492,3,485.080,54.640,-0.100,-5.800,5.801,269.012,16.000
151.361,1493,0,945.940,214.930,5.800,0.100,5.801,0.988,16.000
151.361,1493,1,312.940,255.070,-4.200,-0.100,4.201,181.364,14.000
151.361,1493,2,594.930,1005.660,0.100,6.200,6.201,89.076,16.000
151.361,1493,3,485.070,54.060,-0.100,-5.800,5.801,269.012,16.000
151.462,1494,0,946.520,214.940,5.800,0.100,5.801,0.988,16.000
151.462,1494,1,312.520,255.060,-4.200,-0.100,4.201,181.364,14.000
151.462,1494,2,594.940,1006.280,0.100,6.200,6.201,89.076,16.000
151.462,1494,3,485.060,53.480,-0.100,-5.800,5.801,269.012,16.000
