t_wall_s,step,x_m,y_m,yaw_deg,v_mps,w_radps,v_cmd_mps,w_cmd_radps,goal_dist_m,min_clearance_m,collided
142.449,2795,822.536,837.469,43.441,8.900,0.000,8.900,0.000,170.030,229.054,0
142.499,2796,822.860,837.775,43.441,8.900,0.000,8.900,0.000,169.585,229.343,0
142.552,2797,823.183,838.081,43.441,8.900,0.000,8.900,0.000,169.140,229.631,0
142.602,2798,823.506,838.387,43.441,8.900,0.000,8.900,0.000,168.695,229.920,0
142.653,2799,823.829,838.693,43.441,8.900,0.000,8.900,0.000,168.251,230.209,0
142.704,2800,824.152,838.999,43.441,8.900,0.000,8.900,0.000,167.806,230.498,0
142.755,2801,824.475,839.305,43.441,8.900,0.000,8.900,0.000,167.361,230.787,0
142.806,2802,824.798,839.611,43.441,8.900,0.000,8.900,0.000,166.917,231.076,0
142.857,2803,825.121,839.917,43.441,8.900,0.000,8.900,0.000,166.472,231.365,0
142.906,2804,825.444,840.223,43.441,8.900,0.000,8.900,0.000,166.027,231.655,0
142.957,2805,825.768,840.529,43.441,8.900,0.000,8.900,0.000,165.582,231.944,0
143.008,2806,826.091,840.835,43.441,8.900,0.000,8.900,0.000,165.138,232.233,0
143.059,2807,826.414,841.141,43.441,8.900,0.000,8.900,0.000,164.693,232.523,0
143.110,2808,826.737,841.447,43.441,8.900,0.000,8.900,0.000,164.248,232.812,0
143.161,2809,827.060,841.753,43.441,8.900,0.000,8.900,0.000,163.804,233.102,0
143.211,2810,827.383,842.059,43.441,8.900,0.000,8.900,0.000,163.359,233.391,0
143.261,2811,827.706,842.365,43.441,8.900,0.000,8.900,0.000,162.914,233.681,0
143.311,2812,828.029,842.671,43.441,8.900,0.000,8.900,0.000,162.469,233.971,0
143.362,2813,828.352,842.977,43.441,8.900,0.000,8.900,0.000,162.025,234.261,0
143.412,2814,828.676,843.283,43.441,8.900,0.000,8.900,0.000,161.580,234.551,0
143.463,2815,828.999,843.589,43.441,8.900,0.000,8.900,0.000,161.135,234.841,0
143.512,2816,829.322,843.895,43.441,8.900,0.000,8.900,0.000,160.691,235.131,0
143.567,2817,829.645,844.201,43.441,8.900,0.000,8.900,0.000,160.246,235.421,0
143.618,2818,829.968,844.507,43.441,8.900,0.000,8.900,0.000,159.801,235.711,0
143.666,2819,830.291,844.813,43.441,8.900,0.000,8.900,0.000,159.357,236.001,0
143.718,2820,830.614,845.119,43.441,8.900,0.000,8.900,0.000,158.912,236.292,0
143.770,2821,830.937,845.425,43.441,8.900,0.000,8.900,0.000,158.467,236.582,0
143.820,2822,831.260,845.731,43.441,8.900,0.000,8.900,0.000,158.023,236.872,0
143.868,2823,831.583,846.037,43.441,8.900,0.000,8.900,0.000,157.578,237.163,0
143.923,2824,831.907,846.343,43.441,8.900,0.000,8.900,0.000,157.133,237.454,0
143.968,2825,832.230,846.649,43.441,8.900,0.000,8.900,0.000,156.688,237.744,0
144.024,2826,832.553,846.955,43.441,8.900,0.000,8.900,0.000,156.244,238.035,0
144.069,2827,832.876,847.261,43.441,8.900,0.000,8.900,0.000,155.799,238.326,0
144.125,2828,833.199,847.567,43.441,8.900,0.000,8.900,0.000,155.354,238.616,0
144.177,2829,833.522,847.873,43.441,8.900,0.000,8.900,0.000,154.910,238.907,0
144.226,2830,833.845,848.179,43.441,8.900,0.000,8.900,0.000,154.465,239.198,0
144.279,2831,834.168,848.485,43.441,8.900,0.000,8.900,0.000,154.020,239.489,0
144.326,2832,834.491,848.791,43.441,8.900,0.000,8.900,0.000,153.576,239.780,0
144.378,2833,834.815,849.097,43.441,8.900,0.000,8.900,0.000,153.131,240.071,0
144.429,2834,835.138,849.403,43.441,8.900,0.000,8.900,0.000,152.686,240.363,0
144.477,2835,835.461,849.709,43.441,8.900,0.000,8.900,0.000,152.242,240.654,0
144.530,2836,835.784,850.015,43.441,8.900,0.000,8.900,0.000,151.797,240.945,0
144.581,2837,836.107,850.321,43.441,8.900,0.000,8.900,0.000,151.352,241.237,0
144.632,2838,836.430,850.627,43.441,8.900,0.000,8.900,0.000,150.908,241.528,0
144.683,2839,836.753,850.933,43.441,8.900,0.000,8.900,0.000,150.463,241.820,0
144.734,2840,837.076,851.239,43.441,8.900,0.000,8.900,0.000,150.018,242.111,0
144.785,2841,837.399,851.545,43.441,8.900,0.000,8.900,0.000,149.574,242.403,0
144.835,2842,837.723,851.851,43.441,8.900,0.000,8.900,0.000,149.129,242.694,0
144.886,2843,838.046,852.157,43.441,8.900,0.000,8.900,0.000,148.685,242.986,0
144.937,2844,838.369,852.463,43.441,8.900,0.000,8.900,0.000,148.240,243.278,0
144.988,2845,838.692,852.768,43.345,8.900,-0.033,8.900,-0.033,147.795,243.570,0
145.039,2846,839.017,853.073,43.250,8.900,-0.033,8.900,-0.033,147.351,243.863,0
145.090,2847,839.341,853.377,43.154,8.900,-0.033,8.900,-0.033,146.906,244.156,0
145.141,2848,839.666,853.681,43.059,8.900,-0.033,8.900,-0.033,146.461,244.450,0
145.192,2849,839.992,853.984,42.963,8.900,-0.033,8.900,-0.033,146.016,244.745,0
145.243,2850,840.318,854.288,42.963,8.900,0.000,8.900,0.000,145.572,245.040,0
145.294,2851,840.643,854.591,42.963,8.900,0.000,8.900,0.000,145.127,245.336,0
145.345,2852,840.969,854.894,42.963,8.900,0.000,8.900,0.000,144.682,245.632,0
145.396,2853,841.295,855.198,42.963,8.900,0.000,8.900,0.000,144.237,245.927,0
145.448,2854,841.620,855.501,42.963,8.900,0.000,8.900,0.000,143.792,246.223,0
145.498,2855,841.946,855.804,42.963,8.900,0.000,8.900,0.000,143.348,246.519,0
145.549,2856,842.271,856.107,42.963,8.900,0.000,8.900,0.000,142.903,246.815,0
145.600,2857,842.597,856.411,42.963,8.900,0.000,8.900,0.000,142.458,247.111,0
145.651,2858,842.923,856.714,42.963,8.900,0.000,8.900,0.000,142.013,247.407,0
145.701,2859,843.248,857.017,42.963,8.900,0.000,8.900,0.000,141.569,247.703,0
145.753,2860,843.574,857.321,42.963,8.900,0.000,8.900,0.000,141.124,247.999,0
145.804,2861,843.900,857.624,42.963,8.900,0.000,8.900,0.000,140.679,248.296,0
145.855,2862,844.225,857.927,42.963,8.900,0.000,8.900,0.000,140.234,248.592,0
145.905,2863,844.551,858.230,42.963,8.900,0.000,8.900,0.000,139.790,248.888,0
145.956,2864,844.877,858.534,42.963,8.900,0.000,8.900,0.000,139.345,249.185,0
146.007,2865,845.202,858.837,42.963,8.900,0.000,8.900,0.000,138.900,249.481,0
146.058,2866,845.528,859.140,42.963,8.900,0.000,8.900,0.000,138.455,249.777,0
146.109,2867,845.854,859.444,42.963,8.900,0.000,8.900,0.000,138.011,250.074,0
146.160,2868,846.179,859.747,42.963,8.900,0.000,8.900,0.000,137.566,250.371,0
146.211,2869,846.505,860.050,42.963,8.900,0.000,8.900,0.000,137.121,250.667,0
146.262,2870,846.830,860.353,42.963,8.900,0.000,8.900,0.000,136.676,250.964,0
146.313,2871,847.156,860.657,42.963,8.900,0.000,8.900,0.000,136.232,251.261,0
146.364,2872,847.482,860.960,42.963,8.900,0.000,8.900,0.000,135.787,251.557,0
146.414,2873,847.807,861.263,42.963,8.900,0.000,8.900,0.000,135.342,251.854,0
146.465,2874,848.133,861.567,42.963,8.900,0.000,8.900,0.000,134.898,252.151,0
146.516,2875,848.459,861.870,42.963,8.900,0.000,8.900,0.000,134.453,252.448,0
146.567,2876,848.784,862.173,42.963,8.900,0.000,8.900,0.000,134.008,252.745,0
146.618,2877,849.110,862.476,42.963,8.900,0.000,8.900,0.000,133.563,253.042,0
146.669,2878,849.436,862.780,42.963,8.900,0.000,8.900,0.000,133.119,253.339,0
146.720,2879,849.761,863.083,42.963,8.900,0.000,8.900,0.000,132.674,253.637,0
146.771,2880,850.087,863.386,42.963,8.900,0.000,8.900,0.000,132.229,253.934,0
146.822,2881,850.413,863.689,42.963,8.900,0.000,8.900,0.000,131.785,254.231,0
146.873,2882,850.738,863.993,42.963,8.900,0.000,8.900,0.000,131.340,254.529,0
146.923,2883,851.064,864.296,42.963,8.900,0.000,8.900,0.000,130.895,254.826,0
146.975,2884,851.390,864.599,42.963,8.900,0.000,8.900,0.000,130.450,255.123,0
147.026,2885,851.715,864.903,42.963,8.900,0.000,8.900,0.000,130.006,255.421,0
147.077,2886,852.041,865.206,42.963,8.900,0.000,8.900,0.000,129.561,255.718,0
147.128,2887,852.366,865.509,42.963,8.900,0.000,8.900,0.000,129.116,256.016,0
147.179,2888,852.692,865.812,42.963,8.900,0.000,8.900,0.000,128.672,256.314,0
147.229,2889,853.018,866.116,42.963,8.900,0.000,8.900,0.000,128.227,256.611,0
147.280,2890,853.343,866.419,42.963,8.900,0.000,8.900,0.000,127.782,256.909,0
147.331,2891,853.669,866.722,42.963,8.900,0.000,8.900,0.000,127.337,257.207,0
147.383,2892,853.995,867.026,42.963,8.900,0.000,8.900,0.000,126.893,257.505,0
147.434,2893,854.320,867.329,42.963,8.900,0.000,8.900,0.000,126.448,257.803,0
147.483,2894,854.646,867.632,42.963,8.900,0.000,8.900,0.000,126.003,258.101,0
147.536,2895,854.972,867.935,42.963,8.900,0.000,8.900,0.000,125.559,258.399,0
147.587,2896,855.297,868.239,42.963,8.900,0.000,8.900,0.000,125.114,258.697,0
147.638,2897,855.623,868.542,42.963,8.900,0.000,8.900,0.000,124.669,258.995,0
147.689,2898,855.949,868.845,42.963,8.900,0.000,8.900,0.000,124.225,259.293,0
147.740,2899,856.274,869.149,42.963,8.900,0.000,8.900,0.000,123.780,259.591,0
147.791,2900,856.600,869.452,42.963,8.900,0.000,8.900,0.000,123.335,259.889,0
147.842,2901,856.926,869.755,42.963,8.900,0.000,8.900,0.000,122.891,260.188,0
147.893,2902,857.251,870.058,42.963,8.900,0.000,8.900,0.000,122.446,260.486,0
147.944,2903,857.577,870.362,42.963,8.900,0.000,8.900,0.000,122.001,260.784,0
147.995,2904,857.902,870.665,42.963,8.900,0.000,8.900,0.000,121.557,261.083,0
148.046,2905,858.228,870.968,42.963,8.900,0.000,8.900,0.000,121.112,261.381,0
148.097,2906,858.554,871.272,42.963,8.900,0.000,8.900,0.000,120.667,261.680,0
148.148,2907,858.879,871.575,42.963,8.900,0.000,8.900,0.000,120.223,261.978,0
148.199,2908,859.205,871.878,42.963,8.900,0.000,8.900,0.000,119.778,262.277,0
148.250,2909,859.531,872.181,42.868,8.900,-0.033,8.900,-0.033,119.333,262.576,0
148.301,2910,859.858,872.483,42.772,8.900,-0.033,8.900,-0.033,118.889,262.875,0
148.352,2911,860.185,872.785,42.677,8.900,-0.033,8.900,-0.033,118.444,263.175,0
148.403,2912,860.513,873.086,42.581,8.900,-0.033,8.900,-0.033,117.999,263.476,0
148.454,2913,860.840,873.387,42.581,8.900,0.000,8.900,0.000,117.554,263.778,0
148.503,2914,861.168,873.688,42.581,8.900,0.000,8.900,0.000,117.110,264.079,0
148.555,2915,861.496,873.989,42.581,8.900,0.000,8.900,0.000,116.665,264.381,0
148.606,2916,861.823,874.290,42.581,8.900,0.000,8.900,0.000,116.220,264.682,0
148.657,2917,862.151,874.591,42.581,8.900,0.000,8.900,0.000,115.775,264.984,0
148.708,2918,862.479,874.892,42.581,8.900,0.000,8.900,0.000,115.331,265.286,0
148.758,2919,862.806,875.193,42.581,8.900,0.000,8.900,0.000,114.886,265.588,0
148.809,2920,863.134,875.495,42.581,8.900,0.000,8.900,0.000,114.441,265.890,0
148.860,2921,863.462,875.796,42.581,8.900,0.000,8.900,0.000,113.996,266.192,0
148.911,2922,863.789,876.097,42.581,8.900,0.000,8.900,0.000,113.552,266.494,0
148.961,2923,864.117,876.398,42.581,8.900,0.000,8.900,0.000,113.107,266.796,0
149.012,2924,864.445,876.699,42.581,8.900,0.000,8.900,0.000,112.662,267.098,0
149.063,2925,864.772,877.000,42.581,8.900,0.000,8.900,0.000,112.217,267.400,0
149.114,2926,865.100,877.301,42.581,8.900,0.000,8.900,0.000,111.773,267.702,0
149.164,2927,865.428,877.602,42.581,8.900,0.000,8.900,0.000,111.328,268.004,0
149.215,2928,865.755,877.903,42.581,8.900,0.000,8.900,0.000,110.883,268.306,0
149.267,2929,866.083,878.205,42.581,8.900,0.000,8.900,0.000,110.439,268.609,0
149.317,2930,866.411,878.506,42.581,8.900,0.000,8.900,0.000,109.994,268.911,0
149.369,2931,866.738,878.807,42.581,8.900,0.000,8.900,0.000,109.549,269.213,0
149.420,2932,867.066,879.108,42.581,8.900,0.000,8.900,0.000,109.104,269.516,0
149.471,2933,867.394,879.409,42.581,8.900,0.000,8.900,0.000,108.660,269.818,0
149.521,2934,867.721,879.710,42.581,8.900,0.000,8.900,0.000,108.215,270.121,0
149.571,2935,868.049,880.011,42.581,8.900,0.000,8.900,0.000,107.770,270.423,0
149.623,2936,868.377,880.312,42.581,8.900,0.000,8.900,0.000,107.326,270.726,0
149.674,2937,868.704,880.613,42.581,8.900,0.000,8.900,0.000,106.881,271.028,0
149.725,2938,869.032,880.914,42.581,8.900,0.000,8.900,0.000,106.436,271.331,0
149.776,2939,869.360,881.216,42.581,8.900,0.000,8.900,0.000,105.991,271.634,0
149.826,2940,869.687,881.517,42.581,8.900,0.000,8.900,0.000,105.547,271.937,0
149.877,2941,870.015,881.818,42.581,8.900,0.000,8.900,0.000,105.102,272.239,0
149.929,2942,870.343,882.119,42.581,8.900,0.000,8.900,0.000,104.657,272.542,0
149.979,2943,870.670,882.420,42.581,8.900,0.000,8.900,0.000,104.213,272.845,0
150.031,2944,870.998,882.721,42.581,8.900,0.000,8.900,0.000,103.768,273.148,0
150.082,2945,871.325,883.022,42.581,8.900,0.000,8.900,0.000,103.323,273.451,0
150.133,2946,871.653,883.323,42.581,8.900,0.000,8.900,0.000,102.879,273.754,0
150.184,2947,871.981,883.624,42.581,8.900,0.000,8.900,0.000,102.434,274.057,0
150.235,2948,872.308,883.925,42.581,8.900,0.000,8.900,0.000,101.989,274.360,0
150.285,2949,872.636,884.227,42.581,8.900,0.000,8.900,0.000,101.545,274.663,0
150.336,2950,872.964,884.527,42.486,8.900,-0.033,8.900,-0.033,101.100,274.966,0
150.387,2951,873.293,884.827,42.390,8.900,-0.033,8.900,-0.033,100.655,275.270,0
150.439,2952,873.622,885.127,42.295,8.900,-0.033,8.900,-0.033,100.210,275.575,0
150.489,2953,873.952,885.426,42.199,8.900,-0.033,8.900,-0.033,99.766,275.880,0
150.541,2954,874.281,885.724,42.199,8.900,0.000,8.900,0.000,99.321,276.186,0
150.592,2955,874.611,886.023,42.199,8.900,0.000,8.900,0.000,98.876,276.492,0
150.643,2956,874.941,886.322,42.199,8.900,0.000,8.900,0.000,98.431,276.798,0
150.694,2957,875.270,886.621,42.199,8.900,0.000,8.900,0.000,97.987,277.104,0
150.745,2958,875.600,886.920,42.199,8.900,0.000,8.900,0.000,97.542,277.411,0
150.796,2959,875.930,887.219,42.199,8.900,0.000,8.900,0.000,97.097,277.717,0
150.847,2960,876.259,887.518,42.199,8.900,0.000,8.900,0.000,96.652,278.023,0
150.898,2961,876.589,887.817,42.199,8.900,0.000,8.900,0.000,96.208,278.329,0
150.949,2962,876.919,888.116,42.199,8.900,0.000,8.900,0.000,95.763,278.636,0
150.999,2963,877.248,888.415,42.199,8.900,0.000,8.900,0.000,95.318,278.942,0
151.050,2964,877.578,888.714,42.199,8.900,0.000,8.900,0.000,94.873,279.248,0
151.101,2965,877.908,889.012,42.199,8.900,0.000,8.900,0.000,94.429,279.555,0
151.153,2966,878.237,889.311,42.199,8.900,0.000,8.900,0.000,93.984,279.861,0
151.203,2967,878.567,889.610,42.199,8.900,0.000,8.900,0.000,93.539,280.168,0
151.255,2968,878.897,889.909,42.199,8.900,0.000,8.900,0.000,93.094,280.474,0
151.306,2969,879.226,890.208,42.199,8.900,0.000,8.900,0.000,92.650,280.781,0
151.357,2970,879.556,890.507,42.199,8.900,0.000,8.900,0.000,92.205,281.088,0
151.407,2971,879.886,890.806,42.199,8.900,0.000,8.900,0.000,91.760,281.394,0
151.457,2972,880.215,891.105,42.199,8.900,0.000,8.900,0.000,91.316,281.701,0
151.509,2973,880.545,891.404,42.199,8.900,0.000,8.900,0.000,90.871,282.008,0
151.560,2974,880.875,891.703,42.199,8.900,0.000,8.900,0.000,90.426,282.314,0
151.611,2975,881.204,892.002,42.199,8.900,0.000,8.900,0.000,89.981,282.621,0
151.662,2976,881.534,892.301,42.199,8.900,0.000,8.900,0.000,89.537,282.928,0
151.713,2977,881.864,892.599,42.199,8.900,0.000,8.900,0.000,89.092,283.235,0
151.764,2978,882.193,892.898,42.199,8.900,0.000,8.900,0.000,88.647,283.542,0
151.815,2979,882.523,893.197,42.199,8.900,0.000,8.900,0.000,88.203,283.849,0
151.865,2980,882.853,893.496,42.199,8.900,0.000,8.900,0.000,87.758,284.156,0
151.916,2981,883.182,893.795,42.199,8.900,0.000,8.900,0.000,87.313,284.463,0
151.968,2982,883.512,894.094,42.199,8.900,0.000,8.900,0.000,86.869,284.770,0
152.018,2983,883.842,894.393,42.199,8.900,0.000,8.900,0.000,86.424,285.077,0
152.068,2984,884.171,894.692,42.199,8.900,0.000,8.900,0.000,85.979,285.384,0
152.120,2985,884.501,894.990,42.104,8.900,-0.033,8.900,-0.033,85.534,285.691,0
152.171,2986,884.832,895.288,42.009,8.900,-0.033,8.900,-0.033,85.090,285.999,0
152.222,2987,885.163,895.585,41.913,8.900,-0.033,8.900,-0.033,84.645,286.308,0
152.273,2988,885.495,895.882,41.818,8.900,-0.033,8.900,-0.033,84.200,286.617,0
152.324,2989,885.827,896.179,41.818,8.900,0.000,8.900,0.000,83.755,286.927,0
152.375,2990,886.158,896.475,41.818,8.900,0.000,8.900,0.000,83.311,287.237,0
152.426,2991,886.490,896.772,41.818,8.900,0.000,8.900,0.000,82.866,287.547,0
152.476,2992,886.821,897.069,41.818,8.900,0.000,8.900,0.000,82.421,287.857,0
152.527,2993,887.153,897.366,41.818,8.900,0.000,8.900,0.000,81.976,288.167,0
152.578,2994,887.485,897.662,41.818,8.900,0.000,8.900,0.000,81.532,288.477,0
152.630,2995,887.816,897.959,41.818,8.900,0.000,8.900,0.000,81.087,288.787,0
152.681,2996,888.148,898.256,41.818,8.900,0.000,8.900,0.000,80.642,289.098,0
152.732,2997,888.480,898.552,41.818,8.900,0.000,8.900,0.000,80.197,289.408,0
152.782,2998,888.811,898.849,41.818,8.900,0.000,8.900,0.000,79.753,289.718,0
152.833,2999,889.143,899.146,41.818,8.900,0.000,8.900,0.000,79.308,290.028,0
152.884,3000,889.475,899.442,41.818,8.900,0.000,8.900,0.000,78.863,290.339,0
152.936,3001,889.806,899.739,41.818,8.900,0.000,8.900,0.000,78.418,290.649,0
152.986,3002,890.138,900.036,41.818,8.900,0.000,8.900,0.000,77.974,290.959,0
153.037,3003,890.470,900.333,41.818,8.900,0.000,8.900,0.000,77.529,291.270,0
153.088,3004,890.801,900.629,41.818,8.900,0.000,8.900,0.000,77.084,291.580,0
153.139,3005,891.133,900.926,41.818,8.900,0.000,8.900,0.000,76.639,291.891,0
153.190,3006,891.465,901.223,41.818,8.900,0.000,8.900,0.000,76.195,292.201,0
153.241,3007,891.796,901.519,41.818,8.900,0.000,8.900,0.000,75.750,292.512,0
153.292,3008,892.128,901.816,41.818,8.900,0.000,8.900,0.000,75.305,292.822,0
153.343,3009,892.459,902.113,41.818,8.900,0.000,8.900,0.000,74.861,293.133,0
153.394,3010,892.791,902.410,41.818,8.900,0.000,8.900,0.000,74.416,293.444,0
153.445,3011,893.123,902.706,41.818,8.900,0.000,8.900,0.000,73.971,293.754,0
153.496,3012,893.454,903.003,41.818,8.900,0.000,8.900,0.000,73.526,294.065,0
153.547,3013,893.786,903.300,41.818,8.900,0.000,8.900,0.000,73.082,294.376,0
153.598,3014,894.118,903.596,41.818,8.900,0.000,8.900,0.000,72.637,294.687,0
153.648,3015,894.450,903.893,41.722,8.900,-0.033,8.900,-0.033,72.192,294.998,0
153.699,3016,894.782,904.188,41.627,8.900,-0.033,8.900,-0.033,71.748,295.309,0
153.751,3017,895.116,904.483,41.531,8.900,-0.033,8.900,-0.033,71.303,295.621,0
153.801,3018,895.449,904.778,41.436,8.900,-0.033,8.900,-0.033,70.858,295.934,0
153.852,3019,895.783,905.072,41.436,8.900,0.000,8.900,0.000,70.413,296.248,0
153.903,3020,896.116,905.367,41.436,8.900,0.000,8.900,0.000,69.968,296.561,0
153.953,3021,896.450,905.661,41.436,8.900,0.000,8.900,0.000,69.524,296.875,0
154.004,3022,896.784,905.956,41.436,8.900,0.000,8.900,0.000,69.079,297.189,0
154.055,3023,897.117,906.250,41.436,8.900,0.000,8.900,0.000,68.634,297.502,0
154.106,3024,897.451,906.545,41.436,8.900,0.000,8.900,0.000,68.189,297.816,0
154.157,3025,897.785,906.839,41.436,8.900,0.000,8.900,0.000,67.745,298.130,0
154.208,3026,898.118,907.134,41.436,8.900,0.000,8.900,0.000,67.300,298.444,0
154.259,3027,898.452,907.428,41.436,8.900,0.000,8.900,0.000,66.855,298.757,0
154.310,3028,898.785,907.723,41.436,8.900,0.000,8.900,0.000,66.410,299.071,0
154.361,3029,899.119,908.017,41.436,8.900,0.000,8.900,0.000,65.965,299.385,0
154.412,3030,899.453,908.312,41.436,8.900,0.000,8.900,0.000,65.521,299.699,0
154.463,3031,899.786,908.606,41.436,8.900,0.000,8.900,0.000,65.076,300.013,0
154.514,3032,900.120,908.901,41.436,8.900,0.000,8.900,0.000,64.631,300.327,0
154.565,3033,900.453,909.195,41.436,8.900,0.000,8.900,0.000,64.186,300.641,0
154.616,3034,900.787,909.490,41.436,8.900,0.000,8.900,0.000,63.742,300.955,0
154.667,3035,901.121,909.784,41.436,8.900,0.000,8.900,0.000,63.297,301.269,0
154.718,3036,901.454,910.079,41.436,8.900,0.000,8.900,0.000,62.852,301.583,0
154.769,3037,901.788,910.373,41.436,8.900,0.000,8.900,0.000,62.408,301.897,0
154.819,3038,902.122,910.668,41.436,8.900,0.000,8.900,0.000,61.963,302.211,0
154.870,3039,902.455,910.962,41.436,8.900,0.000,8.900,0.000,61.518,302.525,0
154.921,3040,902.789,911.256,41.340,8.900,-0.033,8.900,-0.033,61.073,302.840,0
154.972,3041,903.124,911.549,41.245,8.900,-0.033,8.900,-0.033,60.629,303.155,0
155.022,3042,903.459,911.842,41.149,8.900,-0.033,8.900,-0.033,60.184,303.470,0
155.073,3043,903.794,912.134,41.054,8.900,-0.033,8.900,-0.033,59.739,303.786,0
155.124,3044,904.130,912.427,41.054,8.900,0.000,8.900,0.000,59.294,304.103,0
155.175,3045,904.466,912.719,41.054,8.900,0.000,8.900,0.000,58.849,304.420,0
155.226,3046,904.801,913.011,41.054,8.900,0.000,8.900,0.000,58.405,304.737,0
155.276,3047,905.137,913.303,41.054,8.900,0.000,8.900,0.000,57.960,305.054,0
155.327,3048,905.472,913.596,41.054,8.900,0.000,8.900,0.000,57.515,305.371,0
155.378,3049,905.808,913.888,41.054,8.900,0.000,8.900,0.000,57.070,305.688,0
155.429,3050,906.144,914.180,41.054,8.900,0.000,8.900,0.000,56.626,306.005,0
155.480,3051,906.479,914.472,41.054,8.900,0.000,8.900,0.000,56.181,306.322,0
155.532,3052,906.815,914.765,41.054,8.900,0.000,8.900,0.000,55.736,306.639,0
155.582,3053,907.150,915.057,41.054,8.900,0.000,8.900,0.000,55.291,306.957,0
155.633,3054,907.486,915.349,41.054,8.900,0.000,8.900,0.000,54.846,307.274,0
155.685,3055,907.821,915.642,41.054,8.900,0.000,8.900,0.000,54.402,307.591,0
155.735,3056,908.157,915.934,41.054,8.900,0.000,8.900,0.000,53.957,307.908,0
155.786,3057,908.493,916.226,41.054,8.900,0.000,8.900,0.000,53.512,308.226,0
155.837,3058,908.828,916.518,41.054,8.900,0.000,8.900,0.000,53.067,308.543,0
155.888,3059,909.164,916.811,41.054,8.900,0.000,8.900,0.000,52.623,308.860,0
155.939,3060,909.499,917.103,41.054,8.900,0.000,8.900,0.000,52.178,309.178,0
155.990,3061,909.835,917.395,40.958,8.900,-0.033,8.900,-0.033,51.733,309.495,0
156.041,3062,910.172,917.686,40.863,8.900,-0.033,8.900,-0.033,51.288,309.813,0
156.093,3063,910.509,917.976,40.767,8.900,-0.033,8.900,-0.033,50.844,310.132,0
156.144,3064,910.846,918.267,40.767,8.900,0.000,8.900,0.000,50.399,310.451,0
